id,dateAdded,dateUpdated,name,asins,brand,categories,primaryCategories,imageURLs,keys,manufacturer,manufacturerNumber,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.username,sourceURLs
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2017-04-03T00:00:00.000Z,,2017-04-04T00:00:00Z,True,,0,4,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,This tablet is great for my son. Would be nice if it had a little more horsepower,Solid tablet!,Weiser,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2017-03-20T00:00:00.000Z,,2017-03-21T00:00:00Z,True,,0,4,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,This 8 inch Fire is definitely better than the cheaper 7 inch. It works fine enough for teens to play games and watch movies.,Decent Tablet for Teen Basic Games,TLMart,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2016-12-23T00:00:00.000Z,,2017-04-03T00:00:00Z,True,,0,4,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,I purchased this tablet and am very happy with it.,Great tablet for the price.,Brynwithau,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2017-03-04T00:00:00.000Z,,2017-03-05T00:00:00Z,True,,0,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,The Fire HD8 strikes an excellent balance between performance and price. It has many of the features you'd want in a tablet for a fraction of the cost. Works flawlessly for reading and video streaming.,Excellent budget tablet,Ryan,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2016-12-14T00:00:00.000Z,,2017-03-23T00:00:00Z,True,,0,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,Good tablet. Gave as gift and person enjoys it. Recommend,"Great, simple, and resonably priced tablet.",Steven,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2016-12-30T00:00:00.000Z,,2017-03-23T00:00:00Z,True,,0,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,The perfect reader,divapb,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2016-12-14T00:00:00.000Z,,2017-03-23T00:00:00Z,True,,0,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,"This was a gift and they love it! Its compact, they can surf the web, play games check emails etc",Great device,pbrown,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2016-12-31T00:00:00.000Z,,2017-04-03T00:00:00Z,True,,0,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,Works well. Easy to use. I like the auto on when you open the case,Excellent reader,Smooth,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2017-01-01T00:00:00.000Z,,2017-04-03T00:00:00Z,False,,0,4,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,I bought this as a way to easily read while on the go. I'm disappointed as it's really too big too easily carry around. I've discovered it's not all that easy to use it for reading purposes,Not as good as I thought it would be,Nursetel75,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2016-11-04T00:00:00.000Z,,2017-04-03T00:00:00Z,True,,0,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,"It a great product..,. The quality is awesome the pictures is good and clear...",Fire HD tablets,Keekee,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2017-04-02T00:00:00.000Z,,2017-04-04T00:00:00Z,True,,0,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,Love my mine! Works great with prime! And I have all my best movies!,Great,Mike,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
AVqkIhkhv8e3D1O-lebZ,2017-03-06T14:59:42Z,2018-09-21T18:45:21Z,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",B01AHBBG04,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,"https://www.upccodesearch.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sa.jpg,https://www.barcodable.com/images/barcode/0841667105758.png,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5620/5620400_sd.jpg,https://images-na.ssl-images-amazon.com/images/I/41tT2OwuMsL.jpg","amazon/53004763,0841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/b01ahbbg04,841667105758,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersblue/5620400,amazon/b01ahbbg04",Amazon,53-004763,2016-11-04T00:00:00.000Z,,2017-04-03T00:00:00Z,True,,1,5,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,I purchased it for my dad (70)He needed something easy to use. He really enjoys it.,Great product for beginners,Gigi,"http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded,https://www.upccodesearch.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=252,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=193,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=301,https://www.barcodable.com/upc/841667105758,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=232,http://www.bestbuy.com/site/products/5620400.p,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=200,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=234,http://reviews.bestbuy.com/3545/5620400/reviews.htm?format=embedded&page=201,http://www.bestbuy.com/site/amazon-fire-hd8-8-tablet-16gb-wi-fi-blue/5620400.p?skuId=5620400"
